1.046	0.000307531475463
1.048	0.000310351247789
1.05	0.000313196752712
1.052	0.000316068223353
1.054	0.000318965894919
1.056	0.000321890004722
1.058	0.000324840792203
1.06	0.000327818498942
1.062	0.000330823368683
1.064	0.000333855647351
1.066	0.000336915583073
1.068	0.000340003426194
1.07	0.000343119429297
1.072	0.000346263847226
1.074	0.000349436937104
1.076	0.00035263895835
1.078	0.000355870172704
1.08	0.000359130844245
1.082	0.00036242123941
1.084	0.000365741627018
1.086	0.000369092278288
1.088	0.000372473466862
1.09	0.000375885468824
1.092	0.000379328562725
1.094	0.000382803029599
1.096	0.000386309152991
1.098	0.000389847218975
1.1	0.000393417516176
1.102	0.000397020335795
1.104	0.000400655971628
1.106	0.000404324720092
1.108	0.000408026880247
1.11	0.000411762753816
1.112	0.000415532645212
1.114	0.000419336861561
1.116	0.000423175712723
1.118	0.000427049511319
1.12	0.000430958572753
1.122	0.000434903215238
1.124	0.000438883759817
1.126	0.000442900530393
1.128	0.000446953853748
1.13	0.000451044059573
1.132	0.000455171480491
1.134	0.000459336452081
1.136	0.000463539312908
1.138	0.000467780404544
1.14	0.000472060071599
1.142	0.000476378661742
1.144	0.000480736525732
1.146	0.000485134017444
1.148	0.000489571493893
1.15	0.000494049315266
1.152	0.000498567844944
1.154	0.000503127449535
1.156	0.0005077284989
1.158	0.000512371366178
1.16	0.000517056427819
1.162	0.000521784063612
1.164	0.000526554656709
1.166	0.000531368593661
1.168	0.000536226264443
1.17	0.000541128062484
1.172	0.000546074384699
1.174	0.000551065631517
1.176	0.00055610220691
1.178	0.000561184518429
1.18	0.000566312977229
1.182	0.000571487998103
1.184	0.000576709999513
1.186	0.000581979403621
1.188	0.000587296636321
1.19	0.000592662127273
1.192	0.000598076309932
1.194	0.000603539621583
1.196	0.000609052503374
1.198	0.000614615400348
1.2	0.000620228761476
1.202	0.000625893039694
1.204	0.000631608691934
1.206	0.000637376179157
1.208	0.000643195966392
1.21	0.000649068522769
1.212	0.000654994321551
1.214	0.000660973840174
1.216	0.000667007560281
1.218	0.000673095967757
1.22	0.000679239552765
1.222	0.000685438809787
1.224	0.000691694237654
1.226	0.000698006339589
1.228	0.000704375623242
1.23	0.000710802600727
1.232	0.000717287788663
1.234	0.000723831708209
1.236	0.000730434885105
1.238	0.00073709784971
1.24	0.000743821137043
1.242	0.00075060528682
1.244	0.000757450843495
1.246	0.000764358356302
1.248	0.000771328379294
1.25	0.000778361471384
1.252	0.000785458196387
1.254	0.000792619123061
1.256	0.000799844825149
1.258	0.000807135881421
1.26	0.000814492875718
1.262	0.000821916396994
1.264	0.000829407039358
1.266	0.000836965402122
1.268	0.000844592089839
1.27	0.000852287712353
1.272	0.000860052884838
1.274	0.000867888227848
1.276	0.000875794367363
1.278	0.000883771934827
1.28	0.000891821567205
1.282	0.00089994390702
1.284	0.000908139602408
1.286	0.000916409307156
1.288	0.00092475368076
1.29	0.000933173388465
1.292	0.000941669101317
1.294	0.000950241496212
1.296	0.000958891255942
1.298	0.000967619069248
1.3	0.000976425630869
1.302	0.000985311641592
1.304	0.000994277808302
1.306	0.00100332484403
1.308	0.00101245346802
1.31	0.00102166440576
1.312	0.00103095838904
1.314	0.00104033615602
1.316	0.00104979845126
1.318	0.00105934602579
1.32	0.00106897963717
1.322	0.0010787000495
1.324	0.00108850803355
1.326	0.00109840436675
1.328	0.00110838983326
1.33	0.00111846522406
1.332	0.00112863133697
1.334	0.00113888897671
1.336	0.00114923895498
1.338	0.0011596820905
1.34	0.00117021920907
1.342	0.00118085114363
1.344	0.00119157873431
1.346	0.00120240282853
1.348	0.00121332428099
1.35	0.00122434395381
1.352	0.00123546271652
1.354	0.00124668144617
1.356	0.00125800102738
1.358	0.00126942235237
1.36	0.00128094632107
1.362	0.00129257384117
1.364	0.00130430582816
1.366	0.00131614320543
1.368	0.0013280869043
1.37	0.00134013786411
1.372	0.00135229703227
1.374	0.00136456536435
1.376	0.00137694382412
1.378	0.00138943338361
1.38	0.00140203502324
1.382	0.00141474973181
1.384	0.0014275785066
1.386	0.00144052235347
1.388	0.00145358228688
1.39	0.00146675932998
1.392	0.00148005451471
1.394	0.00149346888181
1.396	0.00150700348095
1.398	0.00152065937078
1.4	0.00153443761898
1.402	0.00154833930238
1.404	0.00156236550701
1.406	0.00157651732814
1.408	0.00159079587044
1.41	0.00160520224797
1.412	0.00161973758431
1.414	0.00163440301259
1.416	0.00164919967564
1.418	0.001664128726
1.42	0.001679191326
1.422	0.00169438864791
1.424	0.00170972187394
1.426	0.00172519219636
1.428	0.00174080081756
1.43	0.00175654895017
1.432	0.00177243781708
1.434	0.0017884686516
1.436	0.00180464269748
1.438	0.001820961209
1.44	0.00183742545109
1.442	0.00185403669941
1.444	0.00187079624037
1.446	0.00188770537133
1.448	0.00190476540057
1.45	0.00192197764746
1.452	0.00193934344251
1.454	0.00195686412747
1.456	0.00197454105542
1.458	0.00199237559084
1.46	0.00201036910974
1.462	0.00202852299972
1.464	0.00204683866006
1.466	0.00206531750184
1.468	0.00208396094801
1.47	0.00210277043348
1.472	0.00212174740523
1.474	0.00214089332241
1.476	0.0021602096564
1.478	0.00217969789097
1.48	0.00219935952229
1.482	0.00221919605912
1.484	0.00223920902283
1.486	0.00225939994756
1.488	0.00227977038027
1.49	0.00230032188089
1.492	0.00232105602236
1.494	0.00234197439081
1.496	0.00236307858557
1.498	0.00238437021936
1.5	0.00240585091833
1.502	0.00242752232221
